OBJECTID	DD_MM_YYY	TIME	LOCATION	LAT	LON	DEPTH	MAG	EVALMODE	TYPE
345	10-1-2007 0:00:00	12:57	Appingedam	53.340000000000003	6.883000000000000	3	1.500000000000000	manual	ind
346	16-2-2007 0:00:00	1:26	Harkstede	53.228000000000002	6.702000000000000	3	1.500000000000000	manual	ind
347	15-8-2007 0:00:00	5:45	Garsthuizen	53.369000000000000	6.732000000000000	3	1.500000000000000	manual	ind
348	17-9-2007 0:00:00	21:07	Leermens	53.344000000000001	6.800000000000000	3	1.500000000000000	manual	ind
349	30-11-2007 0:00:00	20:09	Ubbena	53.052999999999997	6.568000000000000	3	1.500000000000000	manual	ind
350	24-1-2008 0:00:00	16:48	Froombosch	53.195999999999998	6.773000000000000	3	1.500000000000000	manual	ind
351	15-12-2008 0:00:00	1:55	Middelstum	53.335999999999999	6.600000000000000	3	1.500000000000000	manual	ind
352	1-1-2009 0:00:00	1:55	Zuidlaren	53.094999999999999	6.718000000000000	3	1.500000000000000	manual	ind
353	20-4-2009 0:00:00	11:45	Wirdum	53.295999999999999	6.808000000000000	3	1.500000000000000	manual	ind
354	21-12-2009 0:00:00	3:21	Woudbloem	53.223999999999997	6.743000000000000	3	1.500000000000000	manual	ind
355	23-12-2009 0:00:00	9:50	Garrelsweer	53.308999999999997	6.760000000000000	3	1.500000000000000	manual	ind
356	30-5-2010 0:00:00	2:52	Lageland	53.238000000000000	6.678000000000000	3	1.500000000000000	manual	ind
357	16-6-2010 0:00:00	23:02	Krewerd	53.357999999999997	6.853000000000000	3	1.500000000000000	manual	ind
358	21-6-2010 0:00:00	10:04	Groningen	53.218000000000004	6.620000000000000	3	1.500000000000000	manual	ind
359	28-1-2011 0:00:00	5:45	Lellens	53.301000000000002	6.712000000000000	3	1.500000000000000	manual	ind
360	13-3-2011 0:00:00	16:19	Overschild	53.271000000000001	6.775000000000000	3	1.500000000000000	manual	ind
361	26-3-2011 0:00:00	8:09	Loppersum	53.335000000000001	6.732000000000000	3	1.500000000000000	manual	ind
362	15-4-2011 0:00:00	21:21	Noordbroek	53.200000000000003	6.837000000000000	3	1.500000000000000	manual	ind
363	5-6-2011 0:00:00	19:40	Haren	53.176000000000002	6.612000000000000	3	1.500000000000000	manual	ind
364	20-8-2011 0:00:00	4:04	Bedum	53.279000000000003	6.625000000000000	3	1.500000000000000	manual	ind
365	7-9-2011 0:00:00	7:55	Overschild	53.267000000000003	6.763000000000000	3	1.500000000000000	manual	ind
366	9-10-2011 0:00:00	1:55	Thesinge	53.280999999999999	6.662000000000000	3	1.500000000000000	manual	ind
367	4-11-2011 0:00:00	2:09	Oosterwijtwerd	53.343000000000004	6.808000000000000	3	1.500000000000000	manual	ind
368	15-11-2011 0:00:00	0:43	Farmsum	53.292000000000002	6.967000000000000	3	1.500000000000000	manual	ind
369	30-1-2012 0:00:00	16:33	Ten Post	53.295000000000002	6.745000000000000	3	1.500000000000000	manual	ind
370	5-2-2012 0:00:00	15:07	Tjuchem	53.276000000000003	6.902000000000000	3	1.500000000000000	manual	ind
371	7-4-2012 0:00:00	23:16	Garrelsweer	53.295000000000002	6.798000000000000	3	1.500000000000000	manual	ind
372	24-5-2012 0:00:00	19:26	Middelstum	53.359000000000002	6.670000000000000	3	1.500000000000000	manual	ind
373	15-6-2012 0:00:00	2:52	Siddeburen	53.246000000000002	6.863000000000000	3	1.500000000000000	manual	ind
374	9-8-2012 0:00:00	19:55	Haren	53.183000000000000	6.613000000000000	3	1.500000000000000	manual	ind
375	28-1-2013 0:00:00	18:57	Meedhuizen	53.274999999999999	6.912000000000000	3	1.500000000000000	manual	ind
376	5-2-2013 0:00:00	13:55	Groningen	53.222000000000001	6.643000000000000	3	1.500000000000000	manual	ind
377	10-2-2013 0:00:00	6:00	Tjuchem	53.289000000000001	6.855000000000000	3	1.500000000000000	manual	ind
378	1-9-2013 0:00:00	15:21	Westeremden	53.343000000000004	6.715000000000000	3	1.500000000000000	manual	ind
379	10-10-2013 0:00:00	17:02	Startenhuizen Lopp	53.369999999999997	6.713000000000000	3	1.500000000000000	manual	ind
380	7-11-2013 0:00:00	3:21	Tjuchem	53.280999999999999	6.878000000000000	3	1.500000000000000	manual	ind
381	26-1-2014 0:00:00	13:40	Lageland	53.235999999999997	6.678000000000000	3	1.500000000000000	manual	ind
382	3-2-2014 0:00:00	11:16	Loppersum	53.334000000000003	6.757000000000000	3	1.500000000000000	manual	ind
383	25-9-2014 0:00:00	11:02	Meedhuizen	53.276000000000003	6.937000000000000	3	1.500000000000000	manual	ind
384	21-10-2014 0:00:00	1:55	Zeerijp	53.357999999999997	6.747000000000000	3	1.500000000000000	manual	ind
385	11-1-2015 0:00:00	11:31	Sappemeer	53.170999999999999	6.797000000000000	3	1.500000000000000	manual	ind
386	18-1-2015 0:00:00	6:00	Scharmer	53.232999999999997	6.720000000000000	3	1.500000000000000	manual	ind
387	1-3-2015 0:00:00	1:26	Kommerzijl	53.287999999999997	6.330000000000000	3	1.500000000000000	manual	ind
388	23-6-2015 0:00:00	9:21	Anna Paulowna	52.857999999999997	4.821000000000000	3	1.500000000000000	manual	ind
389	17-1-2016 0:00:00	14:24	Hellum	53.258000000000003	6.840000000000000	3	1.500000000000000	manual	ind
390	26-1-2016 0:00:00	9:21	Scharmer	53.203000000000003	6.720000000000000	3	1.500000000000000	manual	ind
391	2-6-2016 0:00:00	0:00	Wagenborgen	53.249000000000002	6.924000000000000	3	1.500000000000000	manual	ind
392	30-10-2016 0:00:00	0:00	Kollum	53.308000000000000	6.152000000000000	3	1.500000000000000	manual	ind
393	3-5-2017 0:00:00	4:48	Stedum	53.311999999999998	6.727000000000000	3	1.500000000000000	manual	ind
394	11-12-1992 0:00:00	1:12	Froombosch	53.210000000000001	6.747000000000000	3	1.400000000000000	manual	ind
395	27-6-1993 0:00:00	19:12	Westerwijtwerd	53.316000000000003	6.650000000000000	3	1.400000000000000	manual	ind
396	10-7-1993 0:00:00	12:14	Oosterwijtwerd	53.332999999999998	6.837000000000000	3	1.400000000000000	manual	ind
397	4-9-1993 0:00:00	3:36	Het Zandt	53.363000000000000	6.765000000000000	3	1.400000000000000	manual	ind
398	7-9-1994 0:00:00	7:12	Warffum	53.402000000000001	6.575000000000000	3	1.400000000000000	manual	ind
399	16-3-1996 0:00:00	18:28	Appingedam	53.298000000000002	6.848000000000000	3	1.400000000000000	manual	ind
400	1-4-1997 0:00:00	0:57	Emmen	52.768000000000001	6.873000000000000	3	1.400000000000000	manual	ind
401	29-4-1997 0:00:00	8:09	Schildwolde	53.249000000000002	6.803000000000000	3	1.400000000000000	manual	ind
402	1-11-1997 0:00:00	20:52	Uithuizen	53.427000000000000	6.705000000000000	3	1.400000000000000	manual	ind
403	3-11-1997 0:00:00	18:28	Donderen	53.107999999999997	6.513000000000000	3	1.400000000000000	manual	ind
404	21-4-1999 0:00:00	10:33	Appingedam	53.311999999999998	6.840000000000000	3	1.400000000000000	manual	ind
405	6-5-1999 0:00:00	7:40	Roswinkel	52.835999999999999	7.055000000000000	2	1.400000000000000	manual	ind
406	15-5-1999 0:00:00	8:38	Roswinkel	52.834000000000003	7.052000000000000	2	1.400000000000000	manual	ind
407	10-8-1999 0:00:00	7:26	Startenhuizen	53.381999999999998	6.727000000000000	3	1.400000000000000	manual	ind
408	10-12-1999 0:00:00	0:14	Sappemeer	53.174999999999997	6.792000000000000	3	1.400000000000000	manual	ind
409	26-12-2000 0:00:00	15:21	Meedhuizen	53.293999999999997	6.910000000000000	3	1.400000000000000	manual	ind
410	17-5-2001 0:00:00	11:16	Haren	53.173000000000002	6.612000000000000	3	1.400000000000000	manual	ind
411	14-12-2002 0:00:00	14:52	Dalerveen	52.676000000000002	6.832000000000000	3	1.400000000000000	manual	ind
412	16-12-2002 0:00:00	2:09	Zuidlaren	53.091999999999999	6.718000000000000	3	1.400000000000000	manual	ind
413	24-12-2002 0:00:00	13:55	Roswinkel	52.832999999999998	7.042000000000000	2	1.400000000000000	manual	ind
414	10-11-2003 0:00:00	0:14	Westeremden	53.348999999999997	6.710000000000000	3	1.400000000000000	manual	ind
415	26-12-2003 0:00:00	22:19	Wirdum	53.320000000000000	6.802000000000000	3	1.400000000000000	manual	ind
416	21-3-2004 0:00:00	13:55	Wagenborgen	53.255000000000003	6.918000000000000	3	1.400000000000000	manual	ind
417	24-5-2004 0:00:00	10:33	Wetsinge	53.310000000000002	6.525000000000000	3	1.400000000000000	manual	ind
418	30-10-2004 0:00:00	21:07	Het Zandt	53.356000000000002	6.778000000000000	3	1.400000000000000	manual	ind
419	28-5-2005 0:00:00	15:21	Morra	53.374000000000002	6.088000000000000	3	1.400000000000000	manual	ind
420	11-11-2005 0:00:00	12:57	Harkstede	53.223999999999997	6.697000000000000	3	1.400000000000000	manual	ind
421	5-4-2006 0:00:00	18:14	Delfzijl	53.344000000000001	6.890000000000000	3	1.400000000000000	manual	ind
422	7-5-2006 0:00:00	1:26	Westeremden	53.344999999999999	6.717000000000000	3	1.400000000000000	manual	ind
423	6-6-2006 0:00:00	0:14	Schildwolde	53.238000000000000	6.810000000000000	3	1.400000000000000	manual	ind
