X,Y,OBJECTID,DD_MM_YYY,TIME,LOCATION,DEPTH,MAG,EVALMODE,TYPE,MAG_100,GM_CODE,GM_NAAM,WATER,OAD,STED,BEV_DICHTH
741387.809017329942435,7025469.569770259782672,1040,29-4-2013 0:00:00,3:21,Harkstede,3,0.800000000000000,manual,ind,80,GM0014,Groningen,NEE,3448,1,2125
763429.068215830018744,7038683.744697979651392,1041,19-5-2013 0:00:00,1:12,Appingedam,3,0.800000000000000,manual,ind,80,GM0003,Appingedam,NEE,1045,3,503
758976.288579729967751,7025097.656971819698811,1042,30-6-2013 0:00:00,7:55,Schildwolde,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
752297.119125750032254,7041850.961028570309281,1043,30-6-2013 0:00:00,5:45,Garrelsweer,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
774004.419851409969851,7037566.204654510132968,1044,11-2-2014 0:00:00,0:57,Meedhuizen,3,0.800000000000000,manual,ind,80,GM0010,Delfzijl,NEE,680,4,188
750516.007271319977008,7039428.858622180297971,1045,17-2-2014 0:00:00,2:24,Ten Post,3,0.800000000000000,manual,ind,80,GM0009,Ten Boer,NEE,371,5,161
760089.483488620026037,6998365.456072559580207,1046,4-3-2014 0:00:00,8:09,Wildervank,3,0.800000000000000,manual,ind,80,GM0047,Veendam,NEE,995,4,362
760089.483488620026037,6998736.123491499572992,1047,4-3-2014 0:00:00,1:26,Wildervank,3,0.800000000000000,manual,ind,80,GM0047,Veendam,NEE,995,4,362
740497.253090100013651,7022122.979754639789462,1048,14-3-2014 0:00:00,3:07,Groningen,3,0.800000000000000,manual,ind,80,GM0014,Groningen,NEE,3448,1,2125
751629.202180220047012,7018406.194942059926689,1049,12-6-2014 0:00:00,3:07,Kolham,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
754968.786907289992087,7025655.532682189717889,1050,25-8-2014 0:00:00,15:36,Slochteren,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
751740.521671170019545,7027329.394382069818676,1051,30-12-2014 0:00:00,10:33,Slochteren,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
756081.981816250015981,7014876.854873440228403,1052,31-1-2015 0:00:00,15:36,Sappemeer,3,0.800000000000000,manual,ind,80,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
760312.122470590053126,7035145.406283349730074,1053,13-2-2015 0:00:00,6:28,Overschild,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
763095.109743100008927,7031980.857723589986563,1054,22-2-2015 0:00:00,4:48,Siddeburen,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
759198.927561540040188,7026957.394701659679413,1055,24-2-2015 0:00:00,0:14,Schildwolde,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
764987.541088399942964,7025841.499937740154564,1056,15-4-2015 0:00:00,11:02,Siddeburen,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
757306.496216209954582,7023982.022794569842517,1057,22-4-2015 0:00:00,19:26,Slochteren,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
747287.742035230039619,7047070.303826900199056,1058,10-6-2015 0:00:00,12:00,Westeremden,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
743280.240362809970975,7052106.488669909536839,1059,10-6-2015 0:00:00,21:21,Eppenhuizen,3,0.800000000000000,manual,ind,80,GM1651,Eemsmond,NEE,359,5,83
758864.969088890007697,7037752.450428030453622,1060,16-7-2015 0:00:00,19:12,Overschild,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
752408.438616659957916,7045951.584781990386546,1061,7-8-2015 0:00:00,4:48,Loppersum,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
772779.905451499973424,7037566.204654620029032,1062,28-8-2015 0:00:00,0:00,Meedhuizen,3,0.800000000000000,manual,ind,80,GM0010,Delfzijl,NEE,680,4,188
747287.742035249946639,7052106.488669579848647,1063,10-9-2015 0:00:00,16:33,Startenhuizen Lopp,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
774561.017305910005234,7034773.041126970201731,1064,29-10-2015 0:00:00,9:36,Farmsum,3,0.800000000000000,manual,ind,80,GM0010,Delfzijl,NEE,680,4,188
742501.003926469944417,7045392.284283010289073,1065,8-12-2015 0:00:00,7:12,Huizinge,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
759644.205525159952231,7029375.70339332986623,1066,28-7-2016 0:00:00,2:24,Hellum,3,0.800000000000000,manual,ind,80,GM0040,Slochteren,NEE,221,5,110
768438.445306370034814,7039615.148007350042462,1067,24-8-2016 0:00:00,9:36,Meedhuizen,3,0.800000000000000,manual,ind,80,GM0010,Delfzijl,NEE,680,4,188
758197.05214350996539,7045578.713410319760442,1068,9-9-2016 0:00:00,7:12,Oosterwijtwerd,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
772557.266469690017402,7032353.092245610430837,1069,5-11-2016 0:00:00,19:12,Wagenborgen,3,0.800000000000000,manual,ind,80,GM0010,Delfzijl,NEE,680,4,188
764653.582615750026889,7041850.961027530021966,1070,2-12-2016 0:00:00,0:00,Appingedam,3,0.800000000000000,manual,ind,80,GM0003,Appingedam,NEE,1045,3,503
741053.850544790038839,7051360.185837070457637,1071,4-2-2017 0:00:00,19:12,Kantens,3,0.800000000000000,manual,ind,80,GM1651,Eemsmond,NEE,359,5,83
747844.339489759993739,7051919.906391300261021,1072,14-2-2017 0:00:00,2:09,Garsthuizen,3,0.800000000000000,manual,ind,80,GM0024,Loppersum,NEE,208,5,89
762315.873306839959696,7044646.611474320292473,1073,23-8-1993 0:00:00,16:33,Appingedam,3,0.700000000000000,manual,ind,70,GM0003,Appingedam,NEE,1045,3,503
742278.364944359986112,6998550.787630599923432,1074,26-4-1995 0:00:00,15:21,Zuidlaren,3,0.700000000000000,manual,ind,70,GM1730,Tynaarlo,NEE,503,4,232
760534.761452230042778,6998180.128821330145001,1075,7-6-1996 0:00:00,19:40,Wildervank,3,0.700000000000000,manual,ind,70,GM0047,Veendam,NEE,995,4,362
732148.291272070026025,6972461.415796400047839,1076,14-1-1997 0:00:00,14:52,Ekehaar,3,0.700000000000000,manual,ind,70,GM1680,Aa en Hunze,NEE,279,5,92
750849.965743949986063,7026771.401380349881947,1077,31-1-1998 0:00:00,6:14,Overschild,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
758642.330106980050914,7013391.284513060003519,1078,21-5-1999 0:00:00,20:38,Sappemeer,3,0.700000000000000,manual,ind,70,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
746063.227635310031474,7047256.772306259721518,1079,11-8-1999 0:00:00,23:02,Westeremden,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
755636.703852690057829,7023238.353500420227647,1080,11-12-2001 0:00:00,14:52,Slochteren,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
749180.173380549997091,7048935.185463109984994,1081,28-2-2003 0:00:00,4:33,Loppersum,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
752853.71658014995046,7021193.620940449647605,1082,6-4-2003 0:00:00,8:52,Froombosch,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
754189.550471029942855,7035145.406283849850297,1083,16-4-2003 0:00:00,12:43,Overschild,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
743836.837817159947008,7024725.761546360328794,1084,6-6-2003 0:00:00,11:16,Harkstede,3,0.700000000000000,manual,ind,70,GM0014,Groningen,NEE,3448,1,2125
756081.981816189945675,7003000.037285510450602,1085,25-8-2003 0:00:00,0:00,Kiel-Windeweer,3,0.700000000000000,manual,ind,70,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
745061.35221687995363,6995585.999232719652355,1086,29-3-2007 0:00:00,6:00,Schipborg,3,0.700000000000000,manual,ind,70,GM1680,Aa en Hunze,NEE,279,5,92
744727.393744369968772,7025655.532683020457625,1087,1-4-2007 0:00:00,7:26,Harkstede,3,0.700000000000000,manual,ind,70,GM0014,Groningen,NEE,3448,1,2125
727472.872654750011861,7038124.955055990256369,1088,10-12-2007 0:00:00,20:24,Sauwerd,3,0.700000000000000,manual,ind,70,GM0053,Winsum,NEE,432,5,134
752853.71658002003096,6998365.456073150038719,1089,10-11-2008 0:00:00,21:36,Oud Annerveen,3,0.700000000000000,manual,ind,70,GM1680,Aa en Hunze,NEE,279,5,92
740274.61410818004515,7005225.593252769671381,1090,17-3-2009 0:00:00,9:50,Noordlaren,3,0.700000000000000,manual,ind,70,GM0017,Haren,NEE,865,4,431
740274.61410818004515,7005225.593252769671381,1091,17-3-2009 0:00:00,7:40,Noordlaren,3,0.700000000000000,manual,ind,70,GM0017,Haren,NEE,865,4,431
738270.863272089976817,7025841.499939920380712,1092,19-8-2009 0:00:00,3:07,Groningen,3,0.700000000000000,manual,ind,70,GM0014,Groningen,NEE,3448,1,2125
751406.563198450021446,7025097.656972439959645,1093,25-12-2009 0:00:00,4:04,Woudbloem,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
743836.837817159947008,7024911.707088540308177,1094,6-11-2011 0:00:00,12:00,Harkstede,3,0.700000000000000,manual,ind,70,GM0014,Groningen,NEE,3448,1,2125
761202.678397780051455,7031422.538580279797316,1095,13-4-2012 0:00:00,12:43,Hellum,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
758864.969088800018653,7017105.72985586989671,1096,2-6-2012 0:00:00,22:33,Sappemeer,3,0.700000000000000,manual,ind,70,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
753966.911489270045422,7044460.2041987599805,1097,7-7-2012 0:00:00,20:24,Loppersum,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
756972.537743599968962,7044833.023120960220695,1098,1-8-2012 0:00:00,3:21,Oosterwijtwerd,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
760646.080943310051225,7038683.744698219932616,1099,23-8-2012 0:00:00,17:45,Appingedam,3,0.700000000000000,manual,ind,70,GM0003,Appingedam,NEE,1045,3,503
736935.029380860039964,6971722.533360660076141,1100,30-9-2012 0:00:00,21:36,Grolloo,3,0.700000000000000,manual,ind,70,GM1680,Aa en Hunze,NEE,279,5,92
752853.716580230044201,7038124.955054019577801,1101,30-10-2012 0:00:00,20:24,Garrelsweer,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
766991.291924639954232,7033469.900288200005889,1102,18-11-2012 0:00:00,4:48,Tjuchem,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
754968.786907389992848,7047816.203986,1103,18-2-2013 0:00:00,4:04,Zeerijp,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
751740.521671280032024,7050613.9530731998384,1104,21-2-2013 0:00:00,10:33,Zeerijp,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
524648.760227220016532,6917784.071954820305109,1105,6-3-2013 0:00:00,19:55,Alkmaar,2,0.700000000000000,manual,ind,70,GM0361,Alkmaar,NEE,2224,2,981
749736.77083497995045,7033842.204468470066786,1106,30-4-2013 0:00:00,12:43,Woltersum,3,0.700000000000000,manual,ind,70,GM0009,Ten Boer,NEE,371,5,161
756193.301307289977558,7045205.859524309635162,1107,2-5-2013 0:00:00,2:38,Eenum,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
754746.147925550001673,7037193.726191549561918,1108,5-6-2013 0:00:00,0:14,Garrelsweer,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
746063.227635169983841,7021751.223215440288186,1109,8-6-2013 0:00:00,16:04,Harkstede,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
760646.080943319946527,7042223.657643239945173,1110,14-6-2013 0:00:00,23:45,Appingedam,3,0.700000000000000,manual,ind,70,GM0003,Appingedam,NEE,1045,3,503
748066.978471409995109,7025655.532682750374079,1111,18-6-2013 0:00:00,16:33,Scharmer,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
751740.521671249996871,7043528.233357589691877,1112,30-6-2013 0:00:00,7:26,Loppersum,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
754523.508943740045652,7036262.606316540390253,1113,21-7-2013 0:00:00,6:14,Garrelsweer,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
760089.483488740050234,7022866.544893870130181,1114,30-7-2013 0:00:00,12:57,Schildwolde,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
742723.642908159992658,7027143.392370169982314,1115,31-3-2014 0:00:00,15:36,Lageland,3,0.700000000000000,manual,ind,70,GM0014,Groningen,NEE,3448,1,2125
759421.566543329972774,7022494.753645610064268,1116,29-6-2014 0:00:00,2:52,Slochteren,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
759978.163997840019874,7022866.544893870130181,1117,15-7-2014 0:00:00,3:36,Slochteren,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
742167.045453559956513,7013762.651141599752009,1118,14-3-2015 0:00:00,17:31,Onnen,3,0.700000000000000,manual,ind,70,GM0017,Haren,NEE,865,4,431
741610.447999119991437,7023052.447028580121696,1119,6-4-2015 0:00:00,11:31,Harkstede,3,0.700000000000000,manual,ind,70,GM0014,Groningen,NEE,3448,1,2125
760757.400434219976887,7041105.620187249965966,1120,2-6-2015 0:00:00,21:21,Appingedam,3,0.700000000000000,manual,ind,70,GM0003,Appingedam,NEE,1045,3,503
764208.304652119986713,7032725.344180069863796,1121,18-7-2015 0:00:00,16:33,Siddeburen,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
753855.591998239979148,7017105.729856289923191,1122,30-7-2015 0:00:00,9:21,Froombosch,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
765989.41650649998337,7023238.353499529883265,1123,24-10-2015 0:00:00,0:00,Noordbroek,3,0.700000000000000,manual,ind,70,GM1987,Menterwolde,NEE,357,5,152
773893.100360490032472,7029189.653562519699335,1124,9-11-2015 0:00:00,0:00,Nieuwolda,3,0.700000000000000,manual,ind,70,GM1895,Oldambt,NEE,830,4,168
750070.729307719971985,7040546.660390799865127,1125,18-2-2016 0:00:00,12:00,Winneweer,3,0.700000000000000,manual,ind,70,GM0009,Ten Boer,NEE,371,5,161
737714.265817740000784,7048935.185464009642601,1126,20-2-2016 0:00:00,18:57,Toornwerd,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
739718.016653829952702,7028259.469636740162969,1127,25-3-2016 0:00:00,4:48,Garmerwolde,3,0.700000000000000,manual,ind,70,GM0009,Ten Boer,NEE,371,5,161
737380.307344930013642,7032725.344182250089943,1128,31-3-2016 0:00:00,6:57,Zuidwolde,3,0.700000000000000,manual,ind,70,GM0005,Bedum,NEE,678,4,235
774561.017305910005234,7033469.900287530384958,1129,13-4-2016 0:00:00,21:21,Farmsum,3,0.700000000000000,manual,ind,70,GM0010,Delfzijl,NEE,680,4,188
745172.67170810000971,7046510.924628299660981,1130,6-5-2016 0:00:00,14:24,Westeremden,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
758197.052143519977108,7046883.839720079675317,1131,22-6-2016 0:00:00,4:33,Oosterwijtwerd,3,0.700000000000000,manual,ind,70,GM0024,Loppersum,NEE,208,5,89
781351.506250840029679,7026399.427768199704587,1132,14-8-2016 0:00:00,21:21,Oostwold Gem Oldambt,3,0.700000000000000,manual,ind,70,GM1895,Oldambt,NEE,830,4,168
765210.180070210015401,7027329.394380940124393,1133,10-11-2016 0:00:00,14:24,Siddeburen,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
732148.291272609960288,7038497.477124310098588,1134,22-11-2016 0:00:00,16:33,Bedum,3,0.700000000000000,manual,ind,70,GM0005,Bedum,NEE,678,4,235
761313.997888669953682,7029003.608082340098917,1135,17-1-2017 0:00:00,7:12,Hellum,3,0.700000000000000,manual,ind,70,GM0040,Slochteren,NEE,221,5,110
762649.831779420026578,7011905.991034240461886,1136,27-1-2017 0:00:00,16:33,Zuidbroek,3,0.700000000000000,manual,ind,70,GM1987,Menterwolde,NEE,357,5,152
748066.978471560054459,7051733.328493219800293,1137,28-2-1994 0:00:00,14:09,Garsthuizen,3,0.600000000000000,manual,ind,60,GM0024,Loppersum,NEE,208,5,89
735599.195490029989742,6971907.247565910220146,1138,1-4-1996 0:00:00,4:33,Amen,3,0.600000000000000,manual,ind,60,GM1680,Aa en Hunze,NEE,279,5,92
743391.559853369952179,6997624.172899159602821,1139,24-1-1997 0:00:00,12:57,Zuidlaren,3,0.600000000000000,manual,ind,60,GM1730,Tynaarlo,NEE,503,4,232
758419.691125079989433,6994659.728740059770644,1140,23-8-1997 0:00:00,12:43,Eexterveen,3,0.600000000000000,manual,ind,60,GM1680,Aa en Hunze,NEE,279,5,92
740831.211562630021945,6997253.557139459997416,1141,10-1-2000 0:00:00,11:02,Schipborg,3,0.600000000000000,manual,ind,60,GM1680,Aa en Hunze,NEE,279,5,92
761647.956361270043999,7003741.820262160152197,1142,6-9-2002 0:00:00,12:00,Borgercompagnie,3,0.600000000000000,manual,ind,60,GM0047,Veendam,NEE,995,4,362
743614.198835139977746,6993363.130658729933202,1143,22-9-2002 0:00:00,10:19,Schipborg,3,0.600000000000000,manual,ind,60,GM1680,Aa en Hunze,NEE,279,5,92
759532.886034109978937,6998550.787629229947925,1144,23-5-2003 0:00:00,20:38,Wildervank,3,0.600000000000000,manual,ind,60,GM0047,Veendam,NEE,995,4,362
753855.591998249990866,7018963.602115039713681,1145,25-11-2004 0:00:00,10:19,Froombosch,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
742834.962398860021494,6997994.805876740254462,1146,18-2-2005 0:00:00,20:52,Zuidlaren,3,0.600000000000000,manual,ind,60,GM1730,Tynaarlo,NEE,503,4,232
741165.170035660034046,7047256.772306649945676,1147,4-2-2007 0:00:00,3:50,Middelstum,3,0.600000000000000,manual,ind,60,GM0024,Loppersum,NEE,208,5,89
739718.016653659986332,7004669.146027020178735,1148,12-3-2009 0:00:00,6:14,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
739940.655635469942354,7004669.146027009934187,1149,12-3-2009 0:00:00,18:57,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
739718.01665366999805,7005040.106529619544744,1150,17-3-2009 0:00:00,6:14,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
740497.253089979989454,7005225.593252760358155,1151,18-3-2009 0:00:00,18:28,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
739718.016653659986332,7004854.624121120199561,1152,20-3-2009 0:00:00,19:40,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
740051.975126369972713,7005225.593252790160477,1153,20-3-2009 0:00:00,11:02,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
740051.975126369972713,7005040.106529610231519,1154,22-3-2009 0:00:00,11:45,Noordlaren,3,0.600000000000000,manual,ind,60,GM0017,Haren,NEE,865,4,431
774227.058833210030571,7035145.406282120384276,1155,24-11-2010 0:00:00,4:19,Farmsum,3,0.600000000000000,manual,ind,60,GM0010,Delfzijl,NEE,680,4,188
758642.330107070039958,7034586.865085059776902,1156,28-5-2012 0:00:00,6:14,Overschild,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
753410.314034759998322,7042223.65764384996146,1157,16-7-2012 0:00:00,23:16,Garrelsweer,3,0.600000000000000,manual,ind,60,GM0024,Loppersum,NEE,208,5,89
740608.572581180022098,7049867.790364289656281,1158,17-8-2012 0:00:00,18:00,Toornwerd,3,0.600000000000000,manual,ind,60,GM0024,Loppersum,NEE,208,5,89
751629.202180229942314,7021565.351452610455453,1159,30-9-2012 0:00:00,23:02,Froombosch,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
763095.109743030043319,7014319.733532330021262,1160,20-12-2012 0:00:00,3:50,Zuidbroek,3,0.600000000000000,manual,ind,60,GM1987,Menterwolde,NEE,357,5,152
756972.537743450026028,7012091.637582070194185,1161,23-4-2013 0:00:00,10:19,Sappemeer,3,0.600000000000000,manual,ind,60,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
764987.541088399942964,7025655.532681349664927,1162,14-6-2013 0:00:00,6:43,Siddeburen,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
754968.786907240049914,7016176.956172119826078,1163,7-8-2013 0:00:00,4:48,Sappemeer,3,0.600000000000000,manual,ind,60,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
749959.409816880011931,7053039.46577216964215,1164,23-1-2014 0:00:00,9:21,Garsthuizen,3,0.600000000000000,manual,ind,60,GM0024,Loppersum,NEE,208,5,89
752742.397089269943535,7025283.611199419945478,1165,16-11-2014 0:00:00,9:07,Woudbloem,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
759421.566543349996209,7028445.497725849971175,1166,22-1-2015 0:00:00,13:12,Hellum,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
757529.135197979980148,7016919.966457320377231,1167,22-2-2015 0:00:00,15:21,Sappemeer,3,0.600000000000000,manual,ind,60,GM0018,Hoogezand-Sappemeer,NEE,1249,3,515
755859.342834549956024,7034773.041128580458462,1168,16-3-2015 0:00:00,11:16,Overschild,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
749514.131853129947558,7025097.65697258990258,1169,29-6-2015 0:00:00,9:21,Woudbloem,3,0.600000000000000,manual,ind,60,GM0040,Slochteren,NEE,221,5,110
736601.07090861001052,7031422.538582259789109,1170,4-7-2015 0:00:00,0:00,Zuidwolde,3,0.600000000000000,manual,ind,60,GM0005,Bedum,NEE,678,4,235
762649.831779540050775,7042969.103274419903755,1171,19-7-2015 0:00:00,18:57,Appingedam,3,0.600000000000000,manual,ind,60,GM0003,Appingedam,NEE,1045,3,503
740942.53105373994913,7027887.426495989784598,1172,21-7-2015 0:00:00,0:00,Garmerwolde,3,0.600000000000000,manual,ind,60,GM0009,Ten Boer,NEE,371,5,161
738827.460726659977809,7034400.69339921977371,1173,2-8-2015 0:00:00,12:00,Thesinge,3,0.600000000000000,manual,ind,60,GM0009,Ten Boer,NEE,371,5,161
758976.288579819956794,7044833.023120800033212,1174,13-8-2015 0:00:00,4:48,Oosterwijtwerd,3,0.600000000000000,manual,ind,60,GM0024,Loppersum,NEE,208,5,89
